pageid,revision_id,title,ns
64460990,1048316622,Eunice K. Fiorito,0
28658717,1003225421,Rigunth,0
33719975,1050410231,Lucius Nonius Asprenas (consul 36 BC),0
43828802,989008603,Paola Drigo,0
11924608,1077825183,Flag and coat of arms of Mayotte,0
62553733,1015475498,Malikat Agha,0
54733039,1063604200,Stolpersteine in the Banská Bystrica Region,0
36648584,1068634746,Phaon (freedman),0
67546425,1079745057,List of shipwrecks in February 1874,0
755134,1026718739,Starčevo culture,0
2144185,1065685494,Samʾal,0
401302,1077192002,Honours of Scotland,0
68764510,1062682556,Sabina Zimering,0
64663,1077387547,Graeae,0
28095336,1033597496,Ashpan Annie,0
2553487,1068652096,The Thirteenth Tribe,0
39909,1009678308,1426,0
36188474,1000473970,Sörla þáttr (Brodd-Helgasonar),0
3287176,1018188564,Lady Helena Gibbs,0
28250317,1079566013,Pietati proximum,0
5864445,1063235164,Margaret Thomas,0
27361520,1056591922,Diana Pinto (historian),0
16622734,857891367,Wolbero of Cologne,0
63237072,1009281312,Lugal-dalu,0
11525543,1065085104,Marcelle Meyer,0
2302037,1045983719,Norba,0
10876846,1077117761,Provisional Democratic Government,0
13503432,1059398295,1696 in England,0
2742925,1071770276,Mayta Cápac,0
28836269,994667555,Södermanland Runic Inscription 292,0
35038,1054762577,760s,0
52501707,1079229238,"History of Toledo, Spain",0
55521337,1074049473,Cossack raid on Istanbul (1615),0
1445255,1073120902,Ancient history of Cyprus,0
896658,1068953220,Emma Lee French,0
56026998,1073130722,Mary Dillingham Frear,0
25582851,1064143812,Ceionia Plautia,0
36409,885961605,738,0
61313146,1073297469,"History of U.S. foreign policy, 1776–1801",0
1579322,1057272706,1956 in South Africa,0
4741101,1023924039,Israelite highland settlement,0
69106117,1061645945,Otwell Johnson,0
4385371,1003592383,Schynbalds,0
40079739,1076206241,Apollo 11 Cave,0
25186128,1020218088,Beccán mac Luigdech,0
18010892,1067824922,Soja Jovanović,0
9453109,1040442263,1746 in poetry,0
36200909,1074158568,Leonie Aviat,0
68254805,1065904066,Lucy Kennedy Miller,0
56966450,1018480826,Konrad von Wallhausen,0
5836776,1073171108,Kathy Oltion,0
16516811,1017749321,Westminster Abbey Museum,0
39252114,1062891201,Alexandra Kudasheva,0
55931896,990029562,Mercedes de Lasala de Riglos,0
51103019,981656547,Margaret Huxley,0
1374532,1072903308,June Duprez,0
2239963,1073506817,Kartini,0
2493828,1058320561,William (bishop of Orange),0
40611220,1057173038,John the Old Saxon,0
19441572,1047633912,Konstanze Eickhorst,0
56781957,1074706978,Mesopotamian myths,0
3244104,1054506760,Siege of Negroponte (1470),0
67446234,1019244143,Tyria (mythology),0
25647615,1051244999,Flavius Antoninus Messala Vivianus,0
46655869,1004111532,Ingrid Maria Wenner,0
5862911,1071917726,Líf and Lífþrasir,0
9346584,1050220168,1773 in poetry,0
27695769,1032441850,José Ensch,0
55944555,1038394848,Johanna St John,0
345415,1079360023,Lucius Antonius (brother of Mark Antony),0
8574497,1064143343,Hortensia (orator),0
55548428,930007031,Winifred Hathaway,0
2004141,1023300118,Agilolfings,0
66759050,1077432913,Nausidame,0
599527,1077977019,Siege of Szigetvár,0
49509132,1075386141,Aphthonius of Alexandria,0
67504683,1077190529,Jewels of Anne of Denmark,0
33436891,1038297713,Christiane Charlotte of Nassau-Ottweiler,0
6868280,1046885957,Contention of the Bards in Gwynedd,0
9128090,1028550814,"Adolphus I, Prince of Schaumburg-Lippe",0
14026900,1030629680,1672 in poetry,0
39543082,981335189,Hypatos ton philosophon,0
10580020,1072961178,Kathleen Warner,0
12304166,1070095006,Timeline of Anatolian history,0
36583482,1062865579,Faits des Romains,0
70254630,1075833926,Taracia gens,0
25357211,1009024216,Adalbert (bishop of Orkney),0
32737727,1002896113,"Yolande of Aragon, Countess of Niebla",0
49809995,1064530542,Castle of Bragança,0
42606372,1035289721,Metropolis of Nicaea,0
18673799,1071647182,Unguentarium,0
61173723,1020857864,Velena G. Ellis,0
5509166,1078629397,Sclaveni,0
41991077,1067524997,The 100 most prominent Serbs,0
53249040,1017878018,2000 in French television,0
31438262,1079051342,Laura Battiferri,0
67626518,1041904705,Margaret Jane Steele Rozsa,0
20292267,1057852060,Eva Sandberg Xiao,0
45604181,1079828779,Jvari inscriptions,0
19887802,1074878382,Abaz Çelkupa,0
27599677,1071512533,Talakhamani,0
6082630,1031048626,John of Conza,0
242354,1079380249,Third Macedonian War,0
11539565,929035925,Eanna-shum-iddina,0
22759952,1075508973,Book of the Heavenly Cow,0
37361416,985870539,Pauline Edelstein,0
45621793,918504127,Eleanor Cripps Kennedy,0
37869547,1067063247,First Lady of Albania,0
1690503,1077271907,List of people excommunicated by the Catholic Church,0
35036,1047153720,780s,0
35759204,966948526,Marin Bocconio,0
6249697,1021028874,Catherine Sunesdotter,0
53385565,1070702677,Paulina Peavy,0
50105071,1056882365,Apollonius of Myndus,0
52695174,836564943,Dmitry Sosnovsky,0
64968324,1052086240,Hermine Galfy,0
51185,996483429,130s BC,0
1247233,1070928261,Christa Winsloe,0
60420029,1068190648,Boeotus (son of Poseidon),0
38975904,995604730,Arnold Kohn,0
50014273,1068856345,Krao Farini,0
16368818,1047167777,Prebendaries' Plot,0
22396029,1064394127,Polygamy in Mali,0
4084465,1042167178,Petronas (general),0
21930832,799427089,Fischer catalog,0
51107921,1069200418,Juliane de Fontevrault,0
12689523,1072275367,Polemon of Laodicea,0
7055385,1073040600,Bodegisel,0
38395486,1059676471,1484 in Ireland,0
22167556,1075222432,Alice Salomon,0
42081380,1080520755,List of Scottish rugby union players killed in World War II,0
12994388,1068597503,Bouldnor Cliff,0
69449371,1059986553,Emma Bunting,0
14207053,1059718081,Remiremont Abbey,0
236630,1067524666,Tia (goddess),0
63570010,1062607670,Eleanor Smith (suffragist),0
4426704,1073328091,Battle of Anghiari,0
37447231,1068469688,"Jean I, Lord of Monaco",0
66057572,1033195901,Jean Guild,0
9813942,1079921129,Mutasarrif,0
54923492,1046039751,Reh Inscription,0
61437895,1068214644,Vera Evison,0
3946598,1053360123,Jean de Grouchy,0
390597,1076661620,Astronomical symbols,0
25226178,1032527741,"Margaret of Savoy, Duchess of Anjou",0
52049956,991038010,Poulawack Cairn,0
54878207,1001824418,Zara A. Wilson,0
61922796,1058166561,Alice Bensheimer,0
68210090,1037914314,Braničevo Fortress,0
6422624,1078174746,Irene Worth,0
28622398,1017611995,TT193,0
57944214,1065207374,Statuette of Geryon,0
41655577,592782331,Tepti-Ahar,0
166519,1079901081,Mahalia Jackson,0
56416594,1059762715,Sarah Doan La Fetra,0
7823732,1079158770,Umiliana de' Cerchi,0
297859,1063946133,Marie Marvingt,0
661356,956762898,Körmt and Örmt,0
14908942,1062931583,Bergule,0
9722632,1073997111,Talpiot Tomb,0
55730450,1062445819,Mary Coon Walters,0
36099,1031197735,1350s,0
29888004,1072792528,1968 Turkish local elections,0
43047944,1005830656,Ririkumutima,0
50366199,1076445347,Anita McCormick Blaine,0
12786625,998173242,Vera Belik,0
22204588,1062558736,German submarine U-77 (1940),0
9863385,1003817219,Noba,0
23864361,1063918600,Lucius Aelius Lamia Plautius Aelianus,0
33536214,1065403561,Christopher of Werle,0
3383103,1058811346,Lucía Sánchez Saornil,0
61297343,969431742,Moumoustra,0
39617129,918941705,Baldwin of Ibelin (disambiguation),0
29455762,1062929355,Elizabeth Wyckes,0
30806302,1070584634,Sanjak of Bosnia,0
41433427,1000000096,Kata (daughter of George I of Georgia),0
30730141,962701335,Velificatio,0
36152771,999206165,1624 in Denmark,0
1695936,1070900910,Mary Butts,0
79132,1046644392,Eteocles,0
10572777,1013639882,1594 in art,0
29866622,1033629751,Aedava,0
2619354,1080149590,Anedjib,0
62918,932985577,Marydel,0
30346987,1065701270,Hélène de Montgeroult,0
2745074,1075612475,Kintampo Complex,0
48926439,1070045365,Hellespontine Phrygia,0
58209456,1066719373,Ethna MacCarthy,0
573937,1077174611,History of feminism,0
11460466,1079004498,Andrea Lee (author),0
66670351,1055190477,Doris Stockhausen,0
21354045,1073763515,Ann Pamela Cunningham,0
64121870,1055436117,List of stave churches in Norway,0
35613008,1002265638,Aaron Cupino,0
666585,1064485972,Befana,0
67328096,1058318856,Louisa Wilkins,0
33864826,1051167741,Erlangen Manuscript,0
21755973,1054892131,Stac Dhòmhnaill Chaim,0
22276620,1080279250,Emilio Diena,0
33854849,992756279,Papyrus Oxyrhynchus 134,0
37471641,1000999074,1580s in Denmark,0
51003540,1072209001,Christia Adair,0
11483078,1071778285,Moritz Brasch,0
11487653,1001268146,Filosseno Luzzatto,0
25582580,992971952,Anna Friessnegg,0
9003296,1080480942,G. L. Harriss,0
193156,1009338825,Domangart Réti,0
30670968,1080355130,Hamaxitus,0
48519742,1068027330,Mariza Corrêa,0
63536153,1071748250,Edith L. Blumhofer,0
1322896,1079942319,Labraunda,0
49408104,1061573668,Barons' Crusade,0
25159168,1075035605,Franz Baermann Steiner,0
3034947,1022619127,Burial of St. Lucy (Caravaggio),0
13567507,1075280421,Saxon Shore,0
42467866,1009744802,Sungmo,0
10751405,1059775890,John P. Rogan,0
64482554,1007342384,Louisa Goddard Frothingham Molson,0
4500602,972971825,Shepenupet I,0
41726797,994916149,Fetterlock,0
28351397,1002212502,Appalaya,0
12069298,1064914177,Coat of arms of Schleswig-Holstein,0
20451925,1026671078,Saxon Fratricidal War,0
24947702,1054060944,SM U-57,0
4547172,1056594646,Peisander (navarch),0
13484078,995826334,Rosyniec coat of arms,0
23523596,1077433521,Robert Bowes (diplomat),0
1638150,1046576255,Carmen Lozano Dumler,0
3541325,1065079495,Léon Halévy,0
53040596,910101131,1872 in China,0
2937206,1068163132,Renate von Natzmer,0
13101271,1048507060,Gilbert Glanvill,0
65717918,1077186920,Douïmès medallion,0
48435036,1051298567,İsa Necati,0
35993366,1063057639,Karoline of Wartensleben,0
1229053,1020222541,Jaruman,0
3138569,1077994668,Michèle Renouf,0
63714012,1012270377,David Williams (archaeologist),0
3928709,1068516577,Antigonia (Chaonia),0
32477799,1011069824,1981–82 Yugoslav Ice Hockey League season,0
56281018,933237839,Vladimir Kharin,0
13183704,951699676,King-Grand Duke,0
233682,1077737987,List of Classical Greek phrases,0
1003888,1079439101,Battle of Chaldiran,0
61260694,1073299142,Mary Elizabeth Sharpe,0
7968946,1049350276,Black Grave,0
86196,1057310178,Cartimandua,0
44587303,1053138229,Kuzman Kapidan,0
7758830,987493060,Sökkmímir,0
7955113,1056056466,Quarr Abbey House,0
3233223,960872963,Dilmun Burial Mounds,0
40599273,1074554921,Abby Scott Baker,0
65980902,1075506060,Miri Fabian,0
22731564,966558804,Charlotte Mary Yonge bibliography,0
22777308,1054830217,Col. Charles S. Hamilton,0
66984376,1063790660,Julia Scott Vrooman,0
66203531,1056636080,Minta Bosley Allen Trotman,0
55843103,1064463751,Souad Bendjaballah,0
24226263,1070607594,Caturiges,0
60198681,1063387056,Hélène Feillet,0
25804660,1064138131,Caesarius (consul),0
56310566,1050562554,Pierrette Louin,0
619635,1065621423,Sciarra Colonna,0
12306691,1078518685,Hermaea (festival),0
40469011,1010277266,"Jane Stanhope, Countess of Harrington",0
46477277,1073307315,Marie-Thérèse Maurette,0
425009,968865092,593 BC,0
10267968,1069983777,Atotoztli II,0
24415366,1074347206,Deritend ware,0
40037,1041286342,1038,0
69861761,1079258697,Autumn Stanley,0
32552063,1067766469,Ellis Jeffreys,0
1205358,1072162473,Postage due,0
57933219,1070986052,Laz Aziz Ahmed Pasha,0
8628537,1004624327,Leiden Conventions,0
60579853,969319837,Acanthus (Caria),0
6587567,1047259849,"Harun, Ghaznavid Governor of Khwarezm",0
118474,1078622071,Dark Ages (historiography),0
14258674,1065507445,Helgi and Finnbogi,0
82012,1070243636,Talaus,0
59947114,1019458602,Joseph Wolff (philatelist),0
49539105,1053461519,Fanny Colonna,0
7488200,1077818734,Scottish Reformation Parliament,0
16039609,1060068339,Mary E. Hewitt,0
24083809,1068873745,Sara Björk Gunnarsdóttir,0
3856863,1056161096,1820 in art,0
58413492,952484489,Ichnae (Thessaly),0
10835484,1036814528,Pítati,0
58411620,962571289,Mopsium,0
4952493,1063477296,Vadstena Abbey,0
11615475,1005726830,Jingxingji,0
1539779,1075158906,Royal mistress,0
157980,1050328016,Roger of Wendover,0
58525206,1028420716,"Isabella Cecil, Marchioness of Exeter",0
43086800,994511133,Bäl Church,0
59705797,1021201619,Gudrun Løchen Drewsen,0
57866847,1065284875,Adelaide II of Büren,0
13709328,1048444449,Books of Breathing,0
42091735,1077015629,Archaeology of Ferizaj,0
7863194,1050164581,Elizabeth Godfrey,0
69910503,1079916813,Lucia Nixon,0
31835004,1077389059,Anna Abrikosova,0
2653985,1063660165,Federalist No. 73,0
50314889,875275405,Janet Teissier du Cros,0
20724466,1071256985,Miss International 1990,0
35725,1021960970,483,0
4295103,993474528,Drogosław coat of arms,0
48945172,1073362408,Serb Muslims,0
50984,1048748874,908,0
69387637,1072394963,Clarisse Loxton Peacock,0
54677563,1070807040,Behy court tomb,0
24921645,1005785331,Gryfina of Halych,0
38382,1075337453,List of German monarchs,0
69324043,1056715679,Sharvavarman,0
467157,984049328,1689 in science,0
25137043,1073752441,Gyula II,0
1796009,1071889997,Marie of Hesse-Kassel,0
8858362,825803612,Lady of Stavoren,0
22113029,1034499808,Correos de Nicaragua,0
66591097,1064737355,1963 in Estonian television,0
11317966,1065327639,Macrones,0
59580809,1075263812,List of shipwrecks in November 1820,0
207483,1037057044,1820 in literature,0
59132250,1022535393,"Bayrakli Mosque, Larissa",0
62490,1037377964,237 BC,0
7647586,1043662040,Aasta Hansteen,0
8638223,1068225427,Else Mayer,0
36451400,1026333236,Georg Christian Unger,0
21823121,1052732706,Margherita Guarducci,0
670499,1052029652,Landscape archaeology,0
21402989,1074855076,Slavic vocabulary,0
891997,986053128,Postage stamps and postal history of the Leeward Islands,0
2318724,932992247,Mianning,0
363521,1076113376,Turhan Përmeti,0
19442884,1048027819,Passang Lhamo,0
47561911,1034109099,"Timeline of Saratoga Springs, New York",0
67451140,1018914646,Istrus (mythology),0
25854438,1079901180,Rape during the occupation of Germany,0
2323685,990128160,Batenburgers,0
50570671,1034136772,Caecilius Iucundus Metellus,0
35614715,934567890,The Rise of Magic in Early Medieval Europe,0
4521635,1064127406,Tadun,0
8225246,1077929867,Battle of Werben,0
49515211,1066739496,Bertrand of Les Baux,0
21709242,1049516616,The Apotheosis of Homer,0
51064384,1070111158,Karl Johann von Königsmarck,0
1770260,1063974616,Konstancja Poniatowska,0
56194733,1077884171,Bojana Barltrop,0
24249766,1013667866,Nigel de Brus,0
721342,1053767529,Meleager (general),0
62392180,1059387330,Ariazate,0
58114788,1068204310,Isabella Goodwin,0
23481576,1048095508,Karima Delli,0
48714106,1059902545,Temple of Jupiter Custos,0
6197186,1067733494,Henri-Paul Francfort,0
10095243,974161104,Agathoclia,0
36118,1066299452,1323,0
25424363,1079996929,Idris Bitlisi,0
3478581,1048301643,Nathan Ausubel,0
17572698,1046069226,Tisamenus,0
2146706,1069688693,Ottoman–Egyptian invasion of Mani,0
55756667,1063860089,Ab epistulis,0
6099225,1078529983,Prince Charles of Prussia,0
66263031,1030929310,Elisabeth Dispannet,0
32365526,1078967951,Eshkaft-e Salman,0
20611100,960586422,1696 in poetry,0
10501077,1007991582,Penelope (mother of Pan),0
20329524,1028048497,Catherine Troendlé,0
18714024,1020842598,Aktisanes,0
4197576,1077323716,Mos Teutonicus,0
3083194,1017935886,Suessula,0
52762728,971695499,Hormeni,0
29980897,1066051154,Carlotta Ferrari,0
32146753,994959017,1757 in Denmark,0
11053320,1077096683,1932 French legislative election,0
66067,1071729080,Harald Gille,0
68645651,1044327956,"John Hay, 1st Earl of Tweeddale",0
46221760,1056170770,Elizabeth Horman,0
6785536,1076314342,Cycladic art,0
45613598,1068307216,Loula Anagnostaki,0
58831822,1070900991,Truce of Calais,0
65586172,1073627967,SS Thistlegarth,0
22991755,1050499552,Stoa of Eumenes,0
1120051,1067866319,Thomas Hardy (political reformer),0
5422384,977951140,Romuald II of Benevento,0
1762012,1078106078,Janet Banana,0
67257879,1078405669,Melissa (mythology),0
16801155,1071437252,Kekauʻōnohi,0
23185873,1030986508,1090s in poetry,0
35113,996422755,AD 757,0
33115878,1065705342,Clementia of Burgundy,0
60394802,980418221,Richard de Billingford,0
12377799,1027341391,Cleander of Gela,0
6227451,1053989659,Amelius,0
52345012,1078286837,Queen Insu,0
11857166,1079747183,"James Wemyss, Lord Burntisland",0
64587900,1047092738,Marcus Petronius Honoratus,0
47088967,1066001454,Vereeniging voor Vrouwenkiesrecht,0
31487216,1061833362,Louise Boursier,0
1840039,1080288437,Scythian Neapolis,0
52607867,875061258,Aurusuliana,0
7520172,1060494064,Casilda of Toledo,0
58781877,953137080,Scolus (Boeotia),0
5308834,1059936782,Prince-Bishopric of Strasbourg,0
386280,1067560701,Zoé Laurier,0
10108385,1005288487,Blacatz,0
7551781,1079047455,Lowell mill girls,0
32551231,1063600005,Edith Allard,0
16997496,1068188820,Reo Fortune,0
67938681,1077859708,Sappho 96,0
29039822,1060498034,Peter and Fevronia Day,0
67813004,1051969401,Socleus,0
59188848,1049953003,In Memoriam to the Martyrs of Babi Yar,0
55328216,960483104,1953 in Thailand,0
3057473,1007602608,Widin,0
37652976,1003558312,Jadwiga Kuryluk,0
11979267,1077071566,Sanjak of Herzegovina,0
3056036,1078794753,Flags of provinces of the Netherlands,0
24142214,960826607,Fredebal,0
2177681,850543229,Satiada,0
21283976,1048709082,Gilbert de Magminot,0
13714969,1055096871,Euphrosyne Parepa-Rosa,0
28064562,1022772779,Donglin Temple,0
11338194,1074598166,Marie Fedor,0
3835770,1076818465,Maria Antonia of Austria,0
9135594,1075736253,Empress Nara,0
56124198,1075071003,Paper Brigade,0
59281,961199302,32 BC,0
6355136,1055250874,Charicles,0
12820542,1055775116,Eryxo,0
3609410,1077488371,Jiroft culture,0
46676899,1053013175,Dresden Conference (1851),0
237578,1055720046,Bruttia gens,0
54017541,1079790211,William Chaney,0
2162761,1058291670,Nicholas Wotton,0
1528946,1036742018,"John Sackville, 3rd Duke of Dorset",0
67227670,1021310953,Ibrahim ibn Allah,0
45319133,1070402150,Muhammad III of Alamut,0
1960896,1077054147,Thea Halo,0
101411,1078901296,Arrian,0
14301216,1033782477,Khenti-Amentiu,0
55202756,1018998366,Kate Breckenridge Karpeles,0
48363733,1080469849,M. E. Chamberlain,0
932647,1078158509,Pruth River Campaign,0
1647223,1070040043,Shekelesh,0
20901509,1011047854,Deleastartus,0
36192126,1034652159,Maad a Sinig Maysa Wali Jaxateh Manneh,0
31713455,993845188,"Catherine of Saxony, Archduchess of Austria",0
55839718,1061327384,Florence Hartley,0
23362,1079175975,History of Pakistan,0
72420,1032585096,429 BC,0
2307694,970958400,Baton sinister,0
5918814,1016104055,Book of Roads and Kingdoms,0
8472111,1007918819,Atarneus,0
1276114,1045964094,Kalonymus Haberkasten,0
25209052,1066534786,"Anne Bourchier, Baroness Dacre",0
49551788,1072781713,Castle of Burgos,0
1840113,1024161228,Eusebius of Dorylaeum,0
28717444,914707065,Warbleton Priory,0
728606,1064093640,German submarine U-47 (1938),0
30190181,1064325464,Romanus (usurper),0
49098897,1032341878,Serb uprising of 1737–1739,0
6148545,1060163802,Lena Sadler,0
16648165,1063347922,Piccarda Donati,0
6866387,1074516386,Acra (fortress),0
58475360,1070737672,Duchess of Westminster,0
1906640,1031626114,Chronicon Paschale,0
42423687,1057489555,Jerwan,0
36911702,1017212545,Sonja Kastl,0
3444670,1073476943,Martinian (emperor),0
20771957,1051809226,Princess Maria Fortunata d'Este,0
4616563,1078811372,Mongol invasions of the Levant,0
29319513,1054320601,Elvira Casazza,0
35913470,1023020006,"Buenos Aires 1859 1p ""In Ps"" tete-beche pair",0
1887711,1080181538,Melania the Elder,0
10617087,960583585,1622 in art,0
61076308,1050048196,HDMS Delphinen (1805),0
54253236,1056474158,Drue Leyton,0
30942719,1049707494,Despina Storch,0
55712415,1058393521,Danica Tomić,0
48106507,1066652574,Adam Doukas,0
10360451,1037875494,Menelaus (son of Lagus),0
69899091,1068292129,Pompeius Grammaticus,0
50164059,1054544391,Themis of Rhamnous,0
6193022,1071534690,HMS Sappho (1837),0
57045484,1043704445,Pilar Acosta Martínez,0
1027030,1022009121,Chayei Adam,0
62998727,1077836655,Dhiraar ibn al-Khattab,0
22282050,1054827770,Jacques Minkus,0
20987175,1079724660,Ibn Iyas,0
30857325,1079295269,Emma Roberts (author),0
1787702,1029266740,"Matthew, Count of Foix",0
65596829,1066268401,Ethel Trew,0
58007776,1074169356,Lana Turner in popular culture,0
10219069,1080127365,Al-Masudi,0
11355984,1016208473,Elin i Horsnäs,0
21665255,1048905700,Zachary Brooke,0
61728920,1055699551,Owanah Anderson,0
19074604,1045618278,Brita Sophia De la Gardie,0
2082268,1047360748,Armill,0
2344852,919032200,Liu Xingju,0
2914824,1039965763,Manuel Philes,0
2018035,1063167043,Gaius Memmius (governor of Macedonia),0
49554616,997027176,Aulae (Cilicia),0
1769231,1069390346,Eagle (heraldry),0
24309,1070811423,Pope Silverius,0
2186018,1072112888,Mary A. Conlon,0
40831315,1071060429,Henut Taui,0
213036,1055948108,Méric Casaubon,0
66808764,1007693752,Abercromby Professor of Archaeology,0
5223364,754336064,Sonning Bishop's Palace,0
38472821,1059860954,Louis Gonzaga (Rodomonte),0
49653744,1065203469,Adelaide Deming,0
52205677,1046186033,Teresa Albuzzi-Todeschini,0
23803,1079892232,Pope Leo III,0
46295567,972432282,Marcus Aurelius (name),0
48059997,1028420306,"Elizabeth Thynne, Marchioness of Bath",0
52296322,952591097,Grammium,0
10926938,1064169203,Ankhhaf,0
55657774,1078061839,Marie Maitland,0
32642579,1022470735,Battle of Arelate,0
20275717,1071290804,Albanian Pashaliks,0
11310472,1070494622,Abercius of Hieropolis,0
61129096,969449434,Terbos,0
8292538,1012105883,Catherine Furbish,0
38956860,1066858289,Evelyn Hunter Nordhoff,0
21437523,1040570295,"George William, Count Palatine of Zweibrücken-Birkenfeld",0
7917458,1016338810,Ajvide Settlement,0
23409619,1063808221,Litany of the Eye of Horus,0
79204,1078763167,Architecture of Mesopotamia,0
3325333,1078751946,Sande society,0
49371923,1067860312,Emil Reisch,0
66032623,1074072448,Capitatio-Iugatio,0
16998163,1016041429,Camilla Cobb,0
11711646,1005015168,Ferrantino Malatesta,0
54633798,1064464107,Lord William Bentinck (1828 Bristol ship),0
37217465,1068784289,Harford Farm Brooch,0
68275180,1052895627,Alba Florio,0
44371486,1025644952,Elizabeth Cooper (dramatist),0
29588746,788667274,XXII Corps (Ottoman Empire),0
3602971,1069085655,Jane Grant,0
39228992,1031665888,Carolyn Sargent,0
38062883,1062843438,Dublin Women's Suffrage Association,0
65673652,1041276120,Tayma stones,0
26939662,624042953,Paleo-European,0
9124833,1079984830,Amratian culture,0
18705353,1008757956,Johann Christoph Gatterer,0
1363380,1078405000,Calliope,0
41450295,856187782,Revenue stamps of the Cape of Good Hope,0
3532724,1076765341,Adam of Usk,0
2255364,1033374160,Joan of the Tower,0
18785025,1076538217,Shutruk-Nakhunte,0
51289872,1036322494,Vida Milholland,0
62719625,1072722745,Antonia Navarro Huezo,0
26869310,1064102831,Elisabeth Granneman,0
10740971,1062925983,Elizabeth Armistead,0
415569,1079574562,Florence Harding,0
53404399,1044088334,Ottoman ironclad Hifz-ur Rahman,0
18303,1067314290,Liber Pontificalis,0
9540972,1057631063,Caersws Roman Forts,0
48473443,977965919,Alan Blakeway,0
39346992,841730666,Collectio canonum Wigorniensis,0
39606750,1052938887,Jerotej Račanin,0
1825501,1069337585,Jeanne de Valois-Saint-Rémy,0
17149226,980867744,Barpa Langass,0
51804746,1002635403,María de Córdoba,0
67007295,1026181102,Squatting in Serbia,0
36070,1064432505,1238,0
30703614,1073165839,Diane McKinney-Whetstone,0
22810029,1059175165,Marie Rouanet,0
9334601,1072456803,Anne de Noailles (1729–1794),0
62175224,1070824913,Sha'ar HaGolan (archaeological site),0
1586661,1074489717,Den (pharaoh),0
17380789,1071477989,Elizabeth Fones,0
67755340,1044963203,Olympusa,0
59889388,1055966644,Sir James Henry Craig (1811 ship),0
652613,1055353174,Constance Garnett,0
23609138,1078258557,List of English Renaissance composers,0
56263511,965305499,List of villages in Trøndelag,0
14466268,1079293701,Laura Theresa Alma-Tadema,0
68643,1078247211,Amalek,0
67768043,1028777657,Trevor Watkins,0
66780961,1070315699,Garmiani,0
4603296,1065805070,Croatisation,0
13604280,1000945533,List of lost settlements in Norfolk,0
53321143,1037091719,Tang Sai'er,0
38263902,1079209246,Decimia gens,0
23725856,1068290693,Battle of Imbros,0
7490459,1032979499,Inverted Head 4 Annas,0
23135827,1080252701,Abulfeda,0
706192,1071107079,Lodomeria,0
29792721,1067865677,Hon. Frances Brooke,0
26862754,1074355111,Carla Hayden,0
21628124,1049020781,Anita de Braganza,0
33141528,1047095736,Princess Johanna Charlotte of Anhalt-Dessau,0
65708870,1071704296,Battle of Picenum,0
27127246,1078345382,Niketas (son of Artabasdos),0
447254,1056855488,Didymus the Musician,0
11147969,987638859,George Durie,0
1211548,1066732269,Edward Bocking,0
18117160,1070757571,Vin americanii!,0
64769695,1060498985,Narsimhadeva,0
5694046,1078724923,Women in philosophy,0
69095670,1059002885,Budislav Grga Angjelinović,0
554901,1079734199,Ellen Malcolm,0
58376765,1036973746,Theodosia Blachford,0
37983726,1062887735,Marjory Heath Wentworth,0
45542016,796158114,2010 in Croatian television,0
51564995,998334227,Wladimir Brunet de Presle,0
44437262,1068003998,Bishops' saga,0
53963263,1072206882,Quintus Publilius Philo,0
34683931,1065024303,Sophia Anstice,0
31919492,1068434675,Women in Bahrain,0
22722243,946017176,Serlo (bishop of Sées),0
1823566,1073998104,Ketef Hinnom,0
40323103,1020548666,Pécsvárad Abbey,0
34915,1044521239,476,0
14736623,1010077698,Sallie Partington,0
7083167,1032552124,William of Ramsey,0
68749801,1045622478,Tara (Greek mythology),0
60091872,952590901,Osmida,0
11278773,929217643,1755 in architecture,0
54404792,1011889434,Sloboda Trajković,0
3035257,1076072924,Masarjawaih,0
29003841,1030853962,Rhapso,0
4419932,1040975958,Yevamot,0
10778562,1050695781,1782 in Great Britain,0
39107888,1032643309,"Martha, Viscountess of Marsan",0
66405559,1078823988,Wilfrid T. F. Castle,0
7500937,1000908979,Rotonda di San Lorenzo,0
211710,1077270391,Amenemhat III,0
60212688,1031659348,Elaeus (Naxos),0
25420621,1002146265,Faidit,0
54877941,1034665619,Savo Lazarević,0
15338935,1069617273,The Miroir or Glasse of the Synneful Soul,0
35254969,1048182923,Dubhghall mac Suibhne,0
44262166,1073492265,Kish civilization,0
18073438,1074631786,Ghoonghat,0
53657752,1028720676,Amelia Freund,0
58808219,952667065,Eion (Pieria),0
37672617,1055132062,Dacian fortress of Densuș,0
36718140,997346292,1555 in Norway,0
45039209,1039904519,Myriam Harry,0
1362804,1077245011,"Gaston IV, Viscount of Béarn",0
64343672,1034905376,Paula Laddey,0
26458422,1065896452,Banknotes of the Yugoslav dinar,0
4895111,1044940443,Pierronne,0
67415351,1078405463,Laomedeia (mythology),0
28760341,1014168849,Sempringham Priory,0
30227937,963830006,Cathrannach mac Cathal,0
64459462,1076519376,List of shipwrecks in April 1866,0
70376706,1078915261,Monette (slave),0
30505332,1072117224,Süleyman Çelebi,0
19762047,1076128862,Julius Constantius's daughter,0
3500524,1060832343,"Margaret Alexander, Countess Alexander of Tunis",0
11112875,1072868302,Michelle Schimel,0
17252148,1079673865,Serbian eagle,0
45668377,1019915062,Sheila Chisholm,0
66027174,1077260875,Gertrud Isolani,0
26593670,1048007956,Clara Stanton Jones,0
21658427,1022314167,Medius (physician),0
14908786,1059660369,1268 in Ireland,0
