pageid,revision_id,title,ns
25924156,1009953729,Common scaly-foot,0
46362227,1006983021,Paraplectana tsushimensis,0
24412554,1020373652,Anoplotheriidae,0
22150713,998287974,Neogenesis,0
53704975,1037094934,Caladenia variegata,0
752980,1076670518,Birding with Bill Oddie,0
43953438,1080181868,Polistes major major,0
14813306,1041370639,GALNT1,0
69993362,1073990955,Erica thomensis,0
70240807,1075532699,Parapercis shaoi,0
54569407,1075829848,Moebjergarctus manganis,0
41690569,998683077,Ischnocampa tristis,0
44362362,1077845894,Scirpophaga lineata,0
32080756,1045129811,Coleophora namangana,0
27411294,1059005208,Jem Costello,0
42470354,998986836,Racinoa spiralis,0
41342738,997202127,Argyroploce lediana,0
493245,1070562769,Sapium,0
24772940,908277188,Hadena gueneei,0
26771064,1009753815,Bathysciadium costulatum,0
23223225,1038748520,Aspasia silvana,0
29258613,949507867,Notodonta torva,0
12183602,1055680868,Barbus figuigensis,0
18240470,1055978316,Switak's banded gecko,0
66014920,1015543621,Argyrochosma microphylla,0
40358898,1009624000,Achaea balteata,0
12460707,1054857247,Scale-crested pygmy tyrant,0
68530949,1073332182,Dais (plant),0
42209416,1006957457,Gnaphosa moesta,0
54280150,1013442480,Enekbatus longistylus,0
32334953,908290532,Metadromius,0
35042121,998869569,Semaeopus argocosma,0
19731896,1013085570,Arnica fulgens,0
27627273,1037493234,Littoraria variegata,0
12861489,1055303142,Begonia napoensis,0
25884504,1021292241,Pitcairnia wendlandii,0
42441524,850003342,Blastobasis gracilis,0
47719119,1011963664,Quercus hondae,0
51547756,1009722343,Drillia inexspectata,0
41541952,1060456309,Halysidota ruscheweyhi,0
42686519,908957346,Eburia stroheckeri,0
22579002,1075250836,Rhagoletis caucasica,0
22168655,998297193,Caligatus,0
66132920,1080464152,Himantoglossum robertianum,0
27465304,1056183771,Antennablennius ceylonensis,0
24001772,1011033854,Bulbophyllum sulcatum,0
35284304,1010342303,Turbonilla lamna,0
33385671,1051056765,Enantia albania,0
53497000,1040840166,Dendropsophus arndti,0
9069427,1077661850,Streaky-headed seedeater,0
16853269,1042628824,Parlor Roller,0
57348160,917930991,Leia oblectabilis,0
21936552,1023869329,Chloridea virescens,0
65210319,1009711550,Conomodulus,0
20706661,1008235391,Anima (organization),0
66685559,1036488411,Melipona compressipes,0
20241997,1047179132,Astragalus gambelianus,0
51015474,1020395561,Cortinarius cacaocolor,0
43033157,998971497,Clepsis catarinana,0
52695294,977834566,Dictynomorpha,0
48483857,1057535590,Gomti Chakra,0
22187233,997277219,Paramocis,0
47894675,998655793,Compsolechia niobella,0
14763230,1043970053,PTPRJ,0
57344031,1008304290,Lispe nasoni,0
59507993,1027160745,Lunella correensis,0
22187632,998354969,Progonia,0
69868327,1072420758,Liolaemus parthenos,0
41355112,998703604,Gangamela ira,0
24213204,1010151135,Marinula,0
14048614,1061828544,Brainbow,0
36158895,1046483945,Bebearia baueri,0
517053,933138819,Springer Spaniel,0
40696971,1073455135,International Association for Bear Research and Management,0
57270659,1075238180,Nasiaeschna,0
612341,1064049230,Haploidisation,0
8469339,1068865414,Merosity,0
36047579,1008558100,Mordellistena pentas,0
15066636,1079538248,ITM2A,0
12909719,1055251723,Prismatomeris fragrans,0
43155369,903282979,Rhopalophora rubecula,0
53043906,1009406617,Cephalothrips,0
30673154,1025211699,Callionima juliane,0
65865006,1079973006,Maristella (crustacean),0
12909332,1049733811,Litargosuchus,0
15232250,1058713478,Rosenthal fiber,0
22671885,1052741647,Common brown leafhopper,0
26841654,1026537254,Daphnella tosaensis,0
494036,1044885601,Hypericum calycinum,0
60202436,1010886484,Bulungamayinae,0
57045632,1009030330,Lemophagus,0
38441218,1001851491,Zythos obliterata,0
2028766,1078879223,Blue-headed parrot,0
12468764,1054731256,Southern bentbill,0
41774775,998860621,Loxophlebia asmodeoides,0
36136288,1046484570,Bebearia demetra,0
27111729,1073193165,Lyria anna,0
736376,1073133988,Hydrolagus matallanasi,0
45379422,1002165196,Homalictus paradnanus,0
43467030,1066770664,Grammoptera exigua,0
30981183,1036376005,Xanthorhoe abrasaria,0
55061421,1044787974,Alosterna tabacicolor,0
38779615,1062382142,Eupithecia thaica,0
431637,1075501770,Cockle (bivalve),0
14285996,1069490026,Glycine—tRNA ligase,0
47253623,1001719804,Gaillardia amblyodon,0
6130082,1006946284,Callobius claustrarius,0
52707604,980985823,Minotauria,0
38886265,1008494236,Glipostenoda melanocephala,0
42152560,1006939701,Altella lucida,0
18856318,1080190991,Daisy Dick,0
66740770,1069789106,Falcatimonas,0
68735359,1070198042,Metasesarma,0
57342608,1008265402,Chrysops dixianus,0
59737755,1075122031,Parechinus,0
67118683,1031405476,Xanthostemon formosus,0
26479931,1064089697,Saint Barts blind snake,0
53064467,1048294593,Speleoticus,0
27561532,1040687910,Marginella hayesi,0
60713272,1054590976,Māori chief,0
47980557,1062780389,Dermatobranchus dendronephthyphagus,0
31702579,1051423813,Capsicum chacoense,0
40178058,1035747178,Harpalus rufipes,0
44303357,903684340,Miaenia ignara,0
68338578,1039137252,Chalcosyrphus shirakii,0
43037584,1012207209,Orange River white-eye,0
25156418,998680314,Kateretidae,0
2584881,1061331309,Zugunruhe,0
61491975,1008271648,Dolichocephala maculatissima,0
23879703,1012858344,Parepichloë,0
51501955,1062226450,Grevillea velutinella,0
39749631,1008508138,Harpalus sulphuripes,0
208458,1076595645,Filoviridae,0
12859938,1055806542,Astronidium glabrum,0
67705446,1023943864,Orthaea,0
67760619,1025075280,Calomera fowleri,0
54420134,1020447957,Pterostylis humilis,0
13245765,1068906851,José Antonio Pavón Jiménez,0
67237940,1068114413,Campiglossa gemma,0
33440107,1011905723,Hedera pastuchovii,0
36915969,1007103117,Anthene afra,0
42128140,1006995383,Tegenaria pontica,0
48997850,997208577,Carodista afghana,0
41985653,998671222,Chiromachla gracilis,0
39538949,946053948,Eois leucampyx,0
2231672,1064456665,Teucrium,0
66716068,1009994832,Lentinellus ursinus,0
30428683,1013670654,Minuartia cumberlandensis,0
27092070,1010080635,Gibberula stella,0
35556110,999340190,Glyphipterix ioclista,0
12488858,1054834761,Chestnut-sided shrike-vireo,0
23029636,1053821124,History of dyslexia research,0
39314107,1047033802,Azaxia dyari,0
54859209,1079651602,Palaemon pandaliformis,0
41173011,1038882606,Desmopuntius,0
30953709,1008266234,Citrogramma,0
23534147,940541271,PSI Protein Classifier,0
30790740,1057111869,Middle American indigo snake,0
3548920,1069881549,Opisthocoelicaudia,0
57342164,985602899,Promoresia elegans,0
5825587,976514108,Bianor,0
9507800,1080186958,Unio (bivalve),0
47658572,998906431,Ephysteris olympica,0
54086139,1010202315,Ogaridiscus subrupicola,0
34406567,1046082748,Annisis,0
53007782,1074936402,Niphona longicornis,0
8088157,1016052694,Selenicereus hamatus,0
5119722,1009395673,Stanhopea embreei,0
2259496,1056060000,Whiskered bat,0
47050864,1023031051,Victorivirus,0
4333004,1072062557,Cohesin,0
14725655,1075694470,Natural resistance-associated macrophage protein 1,0
36498927,1009126553,Xylocopa alticola,0
43570404,998821190,Eucosma ottoniana,0
11421817,1052167120,Small nucleolar RNA SNORA55,0
27092115,1010087596,Granulina minae,0
14876131,1075836730,60S ribosomal protein L23,0
31116908,1041220481,Fig4,0
45425358,1012578731,Pyrops pythicus,0
68787817,1046287637,Boletus shiyong,0
68626627,1046109030,Siganus spinus,0
56920857,1046079932,Primnoeides,0
50354812,1068952926,Streptomyces vastus,0
12159383,1069658821,Tarweed,0
57198723,931342732,Hippopedon,0
32646201,1029660189,Hyphalophis,0
27042957,1010148718,Margarites crebrilirulata,0
24486165,1075523668,Brigantiaea,0
12874019,1055796178,Eugenia tiumanensis,0
23662039,1075376343,Tadehagi,0
10299076,1063278796,David Arora,0
67077212,1073436917,Tococa,0
23594629,996775496,Calosoma auropunctatum,0
35747555,918683179,TMEM69,0
10518619,651811607,Love vine,0
12417911,1008853834,Inezia (bird),0
42569041,1036239090,Saranthe,0
23995492,1011015655,Bulbophyllum dischorense,0
12721958,1009731896,Alcithoe fusus,0
50421137,1047186982,Eudistoma,0
53236131,1056398576,Statomicroplana,0
52726556,1006925629,Hypnoonops,0
36744956,912833864,Calosoma mirificum,0
41330785,999028771,Eilema semibrunnea,0
44217693,1013939645,Schizotheca,0
14958673,1075677378,Optogenetics,0
33808070,1013091470,Babiana ambigua,0
34056890,998490262,Xenorma ovata,0
54517121,1014008970,Eosentomon polonicum,0
42155154,1056084536,Little weed whiting,0
42375943,998791297,Utriculofera variegata,0
41074405,1051186041,Dialium guineense,0
66367520,1053121819,Aequorivita sinensis,0
28013230,1007126333,Chloroselas pseudozeritis,0
42733342,1064696348,Hylaeus sanguinipictus,0
14146889,1043627906,NEDD8,0
45423055,1079461331,Lilioceris cheni,0
46631225,1073773058,Chatamla,0
1044054,945173870,Erythraea,0
45158827,1050810256,Omiodes ochracea,0
22226239,1055142268,Arixenia camura,0
17109424,1045875062,Isocoma menziesii,0
35868815,1008550868,Mordellistena flavifrons,0
42442147,999998100,Bivincula diaphana,0
39185831,850001230,Blastobasis echus,0
51229708,1060007272,Imantocera vicina,0
42161541,998943944,Pseudopharus gibeauxi,0
32009665,1039893500,BED zinc finger,0
10242049,1077087675,59th Primetime Emmy Awards,0
57194544,1006984009,Pardosa ramulosa,0
48300192,998818700,Ornativalva zonella,0
56446815,1008259227,Berkshiria,0
3567878,1077634352,Inverse polymerase chain reaction,0
14875320,1064880984,RP1,0
43212722,927137240,Xystrocera festiva,0
36351686,1005653017,Tetropium schwerdtfegeri,0
46742785,1062373975,Ethmia stojanovitsi,0
14042000,1003633887,Precorrin-2 dehydrogenase,0
22123017,999527143,Hoterodes,0
37329486,1024607702,Inanidrilus,0
60729240,1011446631,Acacia infecunda,0
22641266,1024078056,Euthynotus,0
25315223,1020080783,Neoregelia leprosa,0
44075354,847123065,Megachile cognata,0
40072927,1079369089,MIR3648,0
35271892,911282419,Lampronia argillella,0
49578899,983130380,Sophronica cephalotes,0
43477423,1047918859,Microcystinase,0
65311625,1011451438,Acacia tabula,0
27088529,1010360364,Vexillum darwini,0
44077252,1023865519,Anania ferruginealis,0
42815783,999020250,Macrobathra myrocoma,0
34355906,1026903620,Megarhyssa atrata,0
22477951,1055221065,Callirhynchinus,0
1553128,1073471282,Freshwater crocodile,0
12384606,1055577823,Edalorhina perezi,0
30254429,1044638882,Patagonian blennie,0
57280595,1053753819,Orthotylus submarginatus,0
25699782,1010475656,Afurcagobius,0
19293084,1013411868,Crataegus fluviatilis,0
19787306,1024052213,Tethea or,0
42855128,903081001,Stizocera nigroapicalis,0
21129432,1008749335,Cleistothelebolus,0
44095788,1015484534,Cathexis (beetle),0
16190144,1070846552,Musteloidea,0
25385454,998432249,Heliocheilus fumata,0
52838966,1080506722,Closterocoris,0
27000058,1010085449,Goniofusus dupetitthouarsi,0
27088455,1044344724,Mitromica jeancateae,0
28789706,1054547197,Orthomecyna heterodryas,0
21322960,1013734014,Oenochroma vetustaria,0
45423625,1011973307,Vasconcellea quercifolia,0
46503561,996815031,Eochrois sarcoxantha,0
13120253,1056050442,Mino (bird),0
39184000,1055903206,Proischnura polychromatica,0
69501942,1061080430,Chrotogonus hemipterus,0
15220757,1042050102,IPO9,0
27391243,1009707096,Bittiolum,0
47790913,998816093,Symmetrischema conifera,0
34076633,998487841,Polypoetes aniplata,0
12622501,1049886720,Serranochromis,0
22152163,998294887,Abagrotis,0
22538761,980428383,Ibrahima Ndiaye,0
11534417,1010559468,Spectracanthicus,0
40693970,952111530,Metzneria ehikeella,0
23900450,1080183958,Farfugium,0
12358325,1055721413,Atelopus minutulus,0
60939144,1075589188,Glycomyces tritici,0
11421763,1052199885,Small nucleolar RNA Z163/Z177 family,0
41479306,998670375,Gymnelia lyrcea,0
32171705,967780117,Stenoptilia lutescens,0
22376061,1051070722,Harnessed bushbuck,0
40277670,1052743107,Caponia,0
3691648,1013431275,Diplarrena,0
6254831,1018436657,Australian Field Ornithology,0
12458691,1054728516,Rufous-tailed tyrant,0
12831451,1012466627,Charopidae,0
57239113,1008574977,Sapintus pusillus,0
57238672,917425831,Chaetarthria ochra,0
27099063,1044849211,Muricopsis ghisottii,0
47402983,1051652266,Lactuca graminifolia,0
24039049,1012417645,Agriocnemidinae,0
5874507,1073926319,Phoneutria bahiensis,0
29849284,998405655,Caloptilia umbratella,0
70195175,1074595768,Mrakiaceae,0
25900182,996223431,Ancyroclepsis,0
56489634,1009037186,Tromatobia,0
7891193,1031079720,Twin-arginine translocation pathway,0
15336,1075983578,Italian Greyhound,0
58081550,1059163145,Clostridiales-3 RNA motif,0
16780591,1057652154,Rhamphodopsis,0
20785022,1059364512,Paralaoma,0
43099576,997210683,Chinocossus marcopoloi,0
57194979,990999108,Tomarus subtropicus,0
12172918,1068327156,Edith's leaf-eared mouse,0
21845635,1010567345,Protanthias,0
53646057,905214173,Parathylactus sumatranus,0
59675397,931685838,Amphidromus naggsi,0
29512947,998423223,Acrocercops clisiophora,0
24000025,1011032447,Bulbophyllum secundum,0
34690864,998683834,Synaphe berytalis,0
23823952,1058689968,Breeders' Cup Juvenile top three finishers,0
55050093,1010230775,Mangelia dobsoni,0
56446061,1023408661,Rhinolophus xinanzhongguoensis,0
57095667,1009036929,Torymus tubicola,0
26347063,1000323524,Apamea illyria,0
7779235,1056079409,Amphipyra,0
50937108,1075015184,Palaemon capensis,0
14799344,1044807866,SH3GLB1,0
23816048,1047182413,Lewisia cantelovii,0
12909089,1055509886,Premna tanganyikensis,0
36158900,1061077701,Edward Alexander Newell Arber,0
52624318,1075710335,Desulfovibrio biadhensis,0
27099480,1051189459,Pseudomurex spadae,0
12177577,1061640653,Cordyla,0
14683415,1051768640,Diploglossidae,0
52770338,1061275048,Synhomelix annulicornis,0
36294352,1015817945,Stemorrhages sericea,0
38060280,998650326,Eulepidotis geminata,0
66301645,1069804489,Etlingera longipetiolata,0
33767063,998786404,Lobesia genialis,0
12856538,1055559398,Anthurium coerulescens,0
41973506,934004332,Alyxia fosbergii,0
116836,1078556560,"Chelmsford, Massachusetts",0
26725803,995568418,Conus voluminalis,0
11810505,1074748741,Polymerase cycling assembly,0
27632816,1075978486,Solenopsis saevissima,0
42435328,1075865395,Nitratireductor basaltis,0
350922,1065485670,Rhizophoraceae,0
21197674,1009029159,Hypancistrocerus,0
57228233,1051244405,Elachiptera costata,0
32262206,1034684825,Ildobates,0
57309582,1079369645,Nicocles rufus,0
49764633,1056158351,Missouri saddled darter,0
57222542,1078510679,Diplotaxis subcostata,0
38426207,1025976745,Synagrops,0
26842996,1032532640,Apostate (disambiguation),0
7207556,1024045529,Wild lettuce,0
23995199,1011013953,Bulbophyllum cimicinum,0
33518444,1056156162,Phoenix atlantica,0
28316883,1024277207,Rissoa auriscalpium,0
48286761,1067975064,Aristotelia ochreella,0
48429139,1014866275,Tricholoma mensula,0
12387372,1057554622,Pristimantis muricatus,0
47902392,1008270702,Diaphorinae,0
67237887,1068117011,Campiglossa medora,0
39627918,1010066981,Fluxinella asceta,0
45051339,1010227204,Pleurolidiidae,0
23900449,1080162121,Dorobaea,0
35590588,1011171367,Austroblechnum colensoi,0
12624905,1072552740,Torquigener,0
43469755,998878446,Homona intermedia,0
25347893,1049351796,Diarsia serrata,0
47893894,998836311,Compsolechia stasigastra,0
54210914,1010944118,Alastor anomalus,0
41608626,998704023,Hypercompe dissimilis,0
42985289,1060864075,Cossula coerulescens,0
57974173,1013114698,Byrsonima coccolobifolia,0
59584025,1010220210,Persicula frumentum,0
45421774,1000899629,Polygrammodes mimetica,0
12421930,1054820824,Spotted nightjar,0
68558171,1040533018,Goweroconcha waterhousiae,0
23466330,1076602836,Sympistis incubus,0
13026,1080375362,Gray whale,0
69505833,1061094296,Pyrrhospora endaurantia,0
63883661,1071333137,Dayu Lin,0
57308670,1008304965,Lordotus gibbus,0
27180667,1010081706,Gibbula vanwalleghemi,0
27099079,1055411857,Muricopsis matildeae,0
6131859,1006925027,Goeldia,0
6011630,1043474721,Ulmus 'Frontier',0
39010456,1077420248,Opisthiolepis,0
66713014,1019213574,Neohygrocybe ovina,0
57310508,1009329319,Trigonidomimus belfragei,0
44340146,1035742437,Acleris nigrolinea,0
37544745,1021397145,Rhododendron liliiflorum,0
42686237,908957232,Eburia hovorei,0
19119938,1078620485,Holly,0
1141084,1057973796,Flores giant rat,0
13395489,1044887283,Aellopos,0
51517431,1061316281,Potiapunga,0
10832803,1063055172,Petrotettix,0
22542647,1014037000,Brachydesis,0
23125761,1059951600,Microscelis,0
66975859,1069399874,Vagococcus martis,0
53643479,1064564840,Isochariesthes euchromoides,0
355646,1072708445,Southern flying squirrel,0
432932,1021685747,Honey bee race,0
3834683,1058322557,Irish Birds,0
43179556,983621648,Euderces pulcher,0
57311355,998236661,Anarta obesula,0
263780,1079776853,Formicariidae,0
12910636,1051531913,Pteleopsis,0
24899678,992649698,Xestia cohaesa,0
58622279,1047889373,Aspergillus udagawae,0
40181332,1063370467,Abacetus evulsus,0
12432261,1055597731,Rwenzori turaco,0
12538587,1055489881,Johnstone's mastiff bat,0
52227191,1008804546,Periconia elegans,0
22552096,1009310934,Crabwood,0
23645576,998293399,Tetracis,0
21505722,1047432836,Peritropha oligodrachma,0
41667522,1044763706,Aethes austera,0
57259628,917476319,Aphotaenius carolinus,0
27000381,1010073250,Fusus roedingi,0
6974394,1030632877,Galeus,0
35757996,955803249,Uvarus,0
68739446,1078061990,Chromohalobacter marismortui,0
57338313,991002276,Serica sponsa,0
28749712,996843428,Eudonia nectarioides,0
12381738,1055743912,Afrixalus upembae,0
67618964,1035595749,Cacosceles,0
52805313,1044522781,Somatidia pennulata,0
53016806,1025338059,Pterolophia javana,0
19950648,1077370192,Aspicilia,0
42683807,948912149,Xylotrechus bowditchi,0
14756421,1053700371,RNASE1,0
57334932,1048117786,Leptotrachelus dorsalis,0
28779085,1012269836,Nobuohiramatsuia,0
50537090,1078554200,Arthrobacter koreensis,0
51221140,904344904,Bactriola achira,0
247037,1013470958,Fumarioideae,0
67112198,1020455714,Rhopalosciadium,0
43357982,1010414295,Erika's tuco-tuco,0
22580547,1036314184,Pterotaenia angustifasciata,0
70064085,1072156711,Amphilius caudosignatus,0
50020087,1060813153,Archaeomanta,0
12449522,1068356662,Paradise drongo,0
48460958,921484266,Crocodile newt,0
57317682,1047369636,Onthophagus velutinus,0
36655745,1047979854,Cantabroraphidia,0
27841922,1011907074,Passiflora rubra,0
43438539,966390888,Hydraschema,0
44163814,1056199924,Ahaetulla mycterizans,0
55904419,1010266730,Septaria porcellana,0
70340035,1078456356,Ancistrus bufonius,0
68740496,1044934964,Heteropogon,0
56422026,1010715729,Yunnanilus yangzonghaiensis,0
44460902,998521333,Pitama hermesalis,0
47460022,1013623570,Krigia wrightii,0
44460975,998722825,Thesaurica notodontalis,0
33688984,1031410923,Feather flowers,0
42871942,935579133,Hesperanoplium antennatum,0
28300594,1021752318,Cantharocybe,0
28377553,1068977427,International Primatological Society,0
12666680,1010295174,Suavocallia,0
66180516,1044169337,Scymnus nugator,0
54066341,1060084694,Francisco Mojica,0
14754960,1044418898,Protein inhibitor of activated STAT2,0
6129267,1013504251,Hygrophila (plant),0
36946352,1007104584,Anthene zenkeri,0
41342420,998917443,Maliattha melanesiensis,0
19136371,1032184379,Alarmone,0
69431286,1068575849,Lyophyllum shimeji,0
56154386,1010238447,Pseudorhaphitoma agna,0
14501855,950737516,ADP deaminase,0
37955381,1080272570,Graphium deucalion,0
12853502,1055706323,Aglaia pleuropteris,0
48875188,1066992531,Chlamydastis synedra,0
1069856,1075650364,Pistia,0
514816,1070652674,Australian Shepherd,0
14725967,1079569437,Calpastatin,0
24466336,1010787775,Gymnopilus medius,0
9872478,1066163852,Loxura atymnus,0
63662921,1071495909,Eriauchenus andriamanelo,0
2233026,1078449821,White-bellied duiker,0
57207190,997303086,Bolbocerosoma farctum,0
25249458,1022611101,Eurypteridae,0
46554147,1062409829,Mustilizans baishanzua,0
45559831,905214122,Grammoxyla hieroglyphica,0
40872043,1040764602,Emydocephalus annulatus,0
15031097,1080158701,HIC2,0
66951409,1012468508,Pterocomma,0
2143844,1080320445,White-headed woodpecker,0
45138210,997626045,Anonychomyrma angusta,0
12621506,1076214862,Paska's blue-eye,0
37341318,1010011439,Oochoristica leonregagnonae,0
52148080,986358974,Melindea pubescens,0
22152257,985423171,Acerra normalis,0
14769929,997500077,LGI1,0
5894134,1078242647,List of Malkaridae species,0
42692467,1047621369,Galium × pomeranicum,0
57198014,1009227306,Lethaeini,0
53868393,1071662868,Aegires citrinus,0
9305115,1064680086,Leading broodmare sire in North America,0
26303918,1010529534,Neoheterandria,0
59845142,1064108879,Phyllodactylus reissii,0
56258142,1067777931,Cellulomonas chitinilytica,0
42943535,1064094285,Bacillus horti,0
33098289,1000660068,Hakea ochroptera,0
56138499,1010233549,Propebela luetkeana,0
59509191,1009808755,Elaphriella paulinae,0
61368831,1054855781,Tessellana lagrecai,0
28367973,1047185384,Sphaeromeria cana,0
243325,1080228694,Trigeminal nerve,0
43146540,1055528095,Duck atadenovirus A,0
53608210,1045112082,Saperda viridipennis,0
60361376,1045959463,Microbial DNA barcoding,0
49658080,1018355417,Eucalyptus wubinensis,0
59776655,1014902718,Homonota septentrionalis,0
5826759,1008667002,Peplometus,0
52717984,1049867973,Schizopelma,0
66932770,1019703640,Stenhelia,0
67265471,1041874131,Celidosphenella simulata,0
22549651,1029889861,Styracopterus,0
70056909,1071494248,Cyperus sordidus,0
65073847,1010048872,Eucalodiidae,0
2619910,1080189327,Batman v Superman: Dawn of Justice,0
53457769,1011926849,Canariellanum,0
33662987,1067805196,Tetraplatia,0
43542090,998392772,Argyria pontiella,0
67105933,1017792951,Tripterococcus,0
33160527,1029188507,Heinemannia laspeyrella,0
57342207,1008564633,Notiodes limatulus,0
15068893,1040796672,DUSP7,0
29750432,1047232724,Ircinia,0
69240206,1056442372,Tonya Finosu,0
35670737,990884176,Getulio Agostini,0
1834420,1054783847,Yellow-billed blue magpie,0
57281493,1060955124,Cephenemyia jellisoni,0
37876003,1054166522,Hymenocardia acida,0
2460864,1013135718,Choriceras tricorne,0
2848217,727895384,Articulata,0
40572088,1009202022,Dodecaceria,0
25327961,1080357906,Oryctes nevadensis,0
49250768,998915721,Torodora defracta,0
36392211,997454184,Eilema borbonica,0
28316051,1009732762,Alvania aurantiaca,0
39689519,1011486641,Caenopedina alanbakeri,0
25284433,1020090148,Edmundoa lindenii,0
9687234,1050277256,William Alfred Weber,0
39140700,1049989424,Buddy Fruits,0
14549504,997221284,Epimydia,0
12354615,1055238151,Hyophorbe indica,0
10953128,1077704198,Coregonus confusus,0
45112633,1056596365,Leioproctus fulvescens,0
27112103,1010235347,Provocator (gastropod),0
49527860,1002895063,Zinc finger protein 846,0
25805533,997439391,Asota fereunicolor,0
29740314,998447536,Acrocercops breyeri,0
48730013,1021726699,Cotoneaster bullatus,0
32095295,1046205837,Coleophora celsa,0
43368328,998689138,Nymphicula trimacula,0
25989760,1034705257,Discodoris lilacina,0
39922853,998498351,Venusia distrigaria,0
44303180,1047511766,Jordanoleiopus maynei,0
2136385,1011068946,Lethiscus,0
53637302,905066081,Tetraopes sublaevis,0
44147606,847290601,Megachile postnigra,0
45237731,1074556991,Sikukia stejnegeri,0
12426731,1078944088,Collared finchbill,0
1726784,592209472,Statolith,0
59528819,917118145,Elater decorus,0
51425999,1064606948,DNA replication stress,0
25272138,1020104280,Rokautskyia exaltata,0
34854376,1010173610,Nembrotha megalocera,0
70441126,1080385506,Pomaderris pauciflora,0
476166,892746463,Seed tree,0
39363611,1002794258,Zabrus martensi,0
68274497,1065535356,Cataetyx laticeps,0
46864400,1052438779,Brickellia extranea,0
22067299,1075313163,Aedes serratus,0
36957255,1006933056,Pentanema squarrosum,0
8619615,1014899337,Legenere,0
18798329,1077346770,Sean Senechal,0
41746245,998868663,Leucanopsis perirrorata,0
19926704,981919675,Panthiades,0
12411471,1062397177,Pseudophilautus papillosus,0
12873183,1055736485,Eugenia albida,0
63842103,1009231975,Monalonion,0
25691227,1019708814,Tillandsia butzii,0
31995712,1015715688,Dentiraja,0
31599934,1011094079,Eupholidoptera chabrieri,0
57239664,1008330140,Ogcodocera,0
67184996,1033905434,Actinoptera conexa,0
5317424,1066535743,Canephora,0
37998941,1065900192,Vanillin–HCl staining,0
47712560,998909353,Scrobipalpa vaccans,0
14018616,1013864631,Ulmus × hollandica 'Tyr',0
48753281,1068374580,Streptomyces deccanensis,0
64405870,1009462632,Selandria serva,0
22765179,1067268715,Hymenoxys hoopesii,0
11128003,1048889821,Macrophomina phaseolina,0
35747548,913007162,Subilsia,0
826730,1053979763,Cochlearia,0
66653846,1032022998,Cassida margaritacea,0
15985860,917722271,Lyrapyge,0
25988318,1055012293,Anolis barbatus,0
19182537,1045264985,Konzhukovia,0
26761063,996852742,Scotorythra macrosoma,0
67709909,1027973283,Stenanthemum,0
47476419,1024812935,LaDema Langdon,0
36216938,1005680086,Crossidius suturalis,0
7269083,1010029666,Speckled catshark,0
37649592,1048286245,Schrankia kogii,0
23374465,1049637692,Deep scattering layer,0
44147841,847291961,Megachile rugicollis,0
54218963,1010954837,Allorhynchium cariniventre,0
57355297,1014147529,Schizocosa crassipalpata,0
4379592,1012895751,Bruun's cutthroat eel,0
50545914,1033649538,Dorcadion alakoliense,0
43484369,1057967654,Calamotropha caesella,0
32080826,1043054308,Neospades,0
15358228,1013448827,Erigeron clokeyi,0
60391206,988838401,Uduba,0
51269840,1011039752,Coelogyne hirtella,0
27505657,934499051,List of moths of Australia (Hyblaeidae),0
49821143,986317538,Odites periscias,0
880191,1075629725,African stonechat,0
27180807,1029821209,Margarella antarctica,0
53636794,1043797014,Phaea rufiventris,0
38316060,1010051845,Eulima aclis,0
42341080,951017641,DPY19L2,0
56364713,1008270010,Dalmannia nigriceps,0
63889,1055235181,Australian Mist,0
57556078,1055979996,Gekko shibatai,0
49653816,1052929336,Stenidea gemina,0
16852049,1046192473,ZCCHC17,0
27028166,1068189004,Emarginula multistriata,0
40580471,1049212574,Carales maculicollis,0
6972,1069590954,Chipmunk,0
46385581,1042318808,Melaleuca oldfieldii,0
47159620,1007176223,Helianthus resinosus,0
25995642,1030566248,Pheidole leoncortesi,0
43693835,1024844722,Tegostoma flavida,0
28119167,994380494,Richard K. Wilson,0
26728919,1055293178,Clavarioid fungi,0
18184,1079734346,Lizard,0
35197321,1055228165,Pseudobatenus,0
46828031,1076615746,Colobothea paulina,0
12183504,1058240734,Albanian barbel,0
29701797,1069518424,List of amphibians and reptiles of Montana,0
2465666,802793999,Timandra,0
67893153,1075123768,Anantanarayanan Raman,0
23999929,1011031583,Bulbophyllum rubrolineatum,0
7202399,1043463516,Terebellidae,0
21436750,1052004264,Joseph Villeneuve de Janti,0
15986581,995339271,Selindella,0
36078413,1007167739,Euriphene goniogramma,0
43905955,998520200,Neurophyseta laothoealis,0
68516254,1039640325,Bossiaea peninsularis,0
45320401,998409216,Doryodes tenuistriga,0
57228549,986345084,Lixus asper,0
27146516,1009736176,Amalda turgida,0
57346016,1008336643,Palpada albifrons,0
24012003,1054310585,Lithospermum ruderale,0
12710522,1055805158,Procambarus echinatus,0
43338652,998708289,Eoophyla diopsalis,0
43570378,998859993,Eucosma scutiformis,0
20720669,1005255949,Cicindela aurofasciata,0
44930723,903688914,Paradriopea birmanica,0
24000066,1011032808,Bulbophyllum sigmoideum,0
38642558,983618827,Gonoreta,0
22839707,1058760498,Anticlea (moth),0
22033661,1010147869,Maoricrypta,0
34030085,998400309,Acroncosa castrella,0
24176608,1067694733,Apamea plutonia,0
14052469,1046398127,Mimetillus,0
34361675,965079512,Belionota sumptuosa,0
8754219,1013864998,Ulmus americana 'Folia Aurea Variegata',0
